117083, 205088,58, 0, 6, 12, 579
CP 117122, 1270, 1260, 0, 0, 1, 0, 0
CP 117222, 1269, 1260, 0, 0, 1, 0, 0
117250, 205075,57, 0, 6, 11, 583
CP 117322, 1271, 1261, 0, 0, 1, 0, 0
117416, 205048,58, 0, 6, 11, 584
CP 117422, 1270, 1261, 0, 0, 1, 0, 0
CP 117522, 1270, 1261, 0, 0, 1, 0, 0
117583, 204999,57, 0, 6, 11, 572
CP 117622, 1271, 1260, 0, 0, 1, 0, 0
CP 117722, 1269, 1261, 0, 0, 1, 0, 0
117749, 204964,57, 0, 6, 11, 572
CP 117822, 1270, 1261, 0, 0, 1, 0, 0
117916, 204931,56, 0, 6, 11, 571
CP 117922, 1270, 1260, 0, 0, 1, 0, 0
CP 118022, 1269, 1260, 0, 0, 1, 0, 0
118084, 204412,57, 0, 6, 11, 575
CP 118122, 1269, 1260, 0, 0, 1, 0, 0
CP 118222, 1269, 1260, 0, 0, 1, 0, 0
118250, 205089,57, 0, 6, 11, 581
CP 118322, 1269, 1260, 0, 0, 1, 0, 0
118417, 205095,57, 0, 6, 11, 577
CP 118422, 1270, 1261, 0, 0, 1, 0, 0
CP 118522, 1269, 1260, 0, 0, 1, 0, 0
118583, 205123,57, 0, 6, 11, 573
CP 118622, 1269, 1261, 0, 0, 1, 0, 0
CP 118722, 1270, 1261, 0, 0, 1, 0, 0
118750, 205100,57, 0, 6, 11, 580
CP 118822, 1269, 1260, 0, 0, 1, 0, 0
118917, 205069,57, 0, 6, 11, 569
CP 118922, 1271, 1260, 0, 0, 1, 0, 0
CP 119022, 1269, 1256, 0, 0, 1, 0, 0
119083, 205074,56, 0, 6, 11, 577
CP 119122, 1269, 1261, 0, 0, 1, 0, 0
CP 119222, 1270, 1261, 0, 0, 1, 0, 0
119250, 205032,57, 0, 6, 11, 575
CP 119322, 1270, 1260, 0, 0, 1, 0, 0
119416, 204976,56, 0, 6, 11, 578
CP 119422, 1269, 1261, 0, 0, 1, 0, 0
CP 119522, 1269, 1261, 0, 0, 1, 0, 0
119583, 204350,56, 0, 6, 11, 573
CP 119622, 1269, 1261, 0, 0, 1, 0, 0
CP 119722, 1269, 1256, 0, 0, 1, 0, 0
119751, 204499,57, 0, 6, 11, 576
CP 119822, 1269, 1261, 0, 0, 1, 0, 0
119917, 205175,57, 0, 6, 11, 574
CP 119922, 1270, 1261, 0, 0, 1, 0, 0
CP 120022, 1270, 1261, 0, 0, 1, 0, 0
120084, 205170,58, 0, 6, 11, 583
CP 120122, 1271, 1261, 0, 0, 1, 0, 0
CP 120222, 1269, 1261, 0, 0, 1, 0, 0
120251, 205185,58, 0, 7, 12, 583
CP 120322, 1269, 1261, 0, 0, 1, 0, 0
120417, 205175,58, 0, 6, 11, 571
CP 120422, 1270, 1261, 0, 0, 1, 0, 0
CP 120522, 1271, 1260, 0, 0, 1, 0, 0
120584, 205180,59, 0, 7, 12, 578
CP 120622, 1288, 1261, 0, 0, 1, 0, 0
CP 120722, 1269, 1260, 0, 0, 1, 0, 0
120750, 205170,59, 0, 7, 12, 586
CP 120822, 1270, 1261, 0, 0, 1, 0, 0
120917, 205168,57, 0, 6, 11, 584
CP 120922, 1269, 1261, 0, 0, 1, 0, 0
CP 121022, 1269, 1260, 0, 0, 1, 0, 0
121084, 205143,56, 0, 6, 11, 575
CP 121122, 1269, 1260, 0, 0, 1, 0, 0
CP 121222, 1270, 1261, 0, 0, 1, 0, 0
121250, 205099,57, 0, 6, 11, 585
CP 121322, 1271, 1261, 0, 0, 1, 0, 0
121417, 205006,59, 0, 7, 12, 597
CP 121422, 1271, 1260, 0, 0, 1, 0, 0
CP 121522, 1270, 1260, 0, 0, 1, 0, 0
121584, 204532,58, 0, 7, 11, 589
CP 121622, 1270, 1260, 0, 0, 1, 0, 0
CP 121722, 1269, 1261, 0, 0, 1, 0, 0
121751, 205238,59, 0, 7, 12, 588
CP 121822, 1271, 1256, 0, 0, 1, 0, 0
121918, 205241,59, 0, 7, 12, 584
CP 121922, 1270, 1261, 0, 0, 1, 0, 0
CP 122022, 1269, 1261, 0, 0, 1, 0, 0
122084, 205209,58, 0, 7, 12, 583
CP 122122, 1269, 1260, 0, 0, 1, 0, 0
CP 122222, 1269, 1261, 0, 0, 1, 0, 0
122251, 205132,59, 0, 7, 12, 588
CP 122322, 1269, 1260, 0, 0, 1, 0, 0
122417, 205106,59, 0, 7, 12, 593
CP 122422, 1270, 1260, 0, 0, 1, 0, 0
CP 122522, 1269, 1260, 0, 0, 1, 0, 0
122584, 205091,59, 0, 7, 12, 592
CP 122622, 1269, 1261, 0, 0, 1, 0, 0
CP 122722, 1269, 1261, 0, 0, 1, 0, 0
122751, 205087,59, 0, 6, 12, 577
CP 122822, 1269, 1256, 0, 0, 1, 0, 0
122917, 205058,59, 0, 7, 12, 585
CP 122922, 1271, 1260, 0, 0, 1, 0, 0
CP 123022, 1270, 1256, 0, 0, 1, 0, 0
123084, 205028,58, 0, 7, 12, 586
CP 123122, 1270, 1261, 0, 0, 1, 0, 0
CP 123222, 1269, 1256, 0, 0, 1, 0, 0
123252, 204520,59, 0, 7, 12, 588
CP 123322, 1269, 1261, 0, 0, 1, 0, 0
123418, 205227,58, 0, 7, 12, 587
CP 123422, 1269, 1260, 0, 0, 1, 0, 0
CP 123522, 1270, 1261, 0, 0, 1, 0, 0
123585, 205218,58, 0, 7, 12, 581
CP 123622, 1269, 1261, 0, 0, 1, 0, 0
CP 123722, 1270, 1261, 0, 0, 1, 0, 0
123751, 205268,60, 0, 7, 12, 592
CP 123822, 1269, 1260, 0, 0, 1, 0, 0
123918, 205262,59, 0, 7, 12, 588
CP 123922, 1270, 1261, 0, 0, 1, 0, 0
CP 124022, 1269, 1260, 0, 0, 1, 0, 0
124085, 205237,59, 0, 7, 12, 581
CP 124122, 1271, 1261, 0, 0, 1, 0, 0
CP 124222, 1270, 1260, 0, 0, 1, 0, 0
124251, 205192,56, 0, 6, 11, 574
CP 124322, 1269, 1261, 0, 0, 1, 0, 0
124418, 205166,57, 0, 6, 11, 578
CP 124422, 1270, 1260, 0, 0, 1, 0, 0
CP 124522, 1270, 1260, 0, 0, 1, 0, 0
124584, 205183,57, 0, 6, 11, 583
CP 124622, 1269, 1260, 0, 0, 1, 0, 0
CP 124722, 1269, 1261, 0, 0, 1, 0, 0
124751, 205136,57, 0, 6, 11, 587
CP 124822, 1269, 1261, 0, 0, 1, 0, 0
124918, 205058,56, 0, 6, 11, 585
CP 124922, 1269, 1261, 0, 0, 1, 0, 0
CP 125022, 1270, 1261, 0, 0, 1, 0, 0
125084, 205035,58, 0, 7, 12, 586
CP 125122, 1269, 1261, 0, 0, 1, 0, 0
CP 125222, 1271, 1261, 0, 0, 1, 0, 0
125252, 204572,57, 0, 6, 11, 578
CP 125322, 1269, 1261, 0, 0, 1, 0, 0
125418, 205261,56, 0, 6, 11, 584
CP 125422, 1270, 1260, 0, 0, 1, 0, 0
CP 125522, 1270, 1261, 0, 0, 1, 0, 0
125585, 205301,56, 0, 6, 11, 578
CP 125622, 1269, 1260, 0, 0, 1, 0, 0
CP 125722, 1269, 1261, 0, 0, 1, 0, 0
125752, 205276,57, 0, 6, 11, 579
CP 125822, 1269, 1260, 0, 0, 1, 0, 0
125918, 205269,56, 0, 6, 11, 578
CP 125922, 1270, 1260, 0, 0, 1, 0, 0
CP 126022, 1269, 1260, 0, 0, 1, 0, 0
126085, 205259,57, 0, 6, 11, 578
CP 126122, 1269, 1256, 0, 0, 1, 0, 0
CP 126222, 1270, 1260, 0, 0, 1, 0, 0
126251, 205240,55, 0, 6, 11, 573
CP 126322, 1271, 1260, 0, 0, 1, 0, 0
126418, 205222,56, 0, 6, 11, 585
CP 126422, 1270, 1260, 0, 0, 1, 0, 0
CP 126522, 1269, 1261, 0, 0, 1, 0, 0
126585, 205221,56, 0, 6, 11, 579
CP 126622, 1269, 1261, 0, 0, 1, 0, 0
CP 126722, 1270, 1261, 0, 0, 1, 0, 0
126751, 205170,57, 0, 6, 11, 583
CP 126822, 1269, 1256, 0, 0, 1, 0, 0
126918, 205158,56, 0, 6, 11, 574
CP 126922, 1269, 1261, 0, 0, 1, 0, 0
CP 127022, 1269, 1259, 0, 0, 1, 0, 0
127084, 205085,56, 0, 6, 11, 578
CP 127122, 1270, 1261, 0, 0, 1, 0, 0
CP 127222, 1269, 1261, 0, 0, 1, 0, 0
127251, 205060,56, 0, 6, 11, 574
CP 127322, 1269, 1261, 0, 0, 1, 0, 0
127419, 204560,57, 0, 6, 11, 580
CP 127423, 1269, 1260, 0, 0, 1, 0, 0
CP 127522, 1270, 1261, 0, 0, 1, 0, 0
127585, 205253,57, 0, 6, 11, 572
CP 127622, 1269, 1260, 0, 0, 1, 0, 0
CP 127722, 1269, 1261, 0, 0, 1, 0, 0
127752, 205278,56, 0, 6, 11, 583
CP 127822, 1269, 1261, 0, 0, 1, 0, 0
127919, 205248,57, 0, 6, 11, 579
CP 127923, 1269, 1261, 0, 0, 1, 0, 0
CP 128022, 1271, 1261, 0, 0, 1, 0, 0
128085, 205283,57, 0, 6, 11, 580
CP 128122, 1269, 1261, 0, 0, 1, 0, 0
CP 128222, 1269, 1261, 0, 0, 1, 0, 0
128252, 205231,57, 0, 6, 11, 580
CP 128322, 1269, 1261, 0, 0, 1, 0, 0
128418, 205196,57, 0, 6, 11, 576
CP 128422, 1271, 1261, 0, 0, 1, 0, 0
CP 128522, 1271, 1261, 0, 0, 1, 0, 0
128585, 205200,56, 0, 6, 11, 576
CP 128622, 1270, 1260, 0, 0, 1, 0, 0
CP 128722, 1271, 1261, 0, 0, 1, 0, 0
128752, 205194,57, 0, 6, 11, 589
CP 128822, 1270, 1256, 0, 0, 1, 0, 0
128918, 205209,57, 0, 6, 11, 575
CP 128922, 1269, 1256, 0, 0, 1, 0, 0
CP 129022, 1269, 1261, 0, 0, 1, 0, 0
129085, 205225,58, 0, 7, 11, 587
CP 129122, 1269, 1261, 0, 0, 1, 0, 0
CP 129222, 1269, 1260, 0, 0, 1, 0, 0
129251, 205167,56, 0, 6, 11, 575
CP 129322, 1270, 1261, 0, 0, 1, 0, 0
129418, 205120,57, 0, 6, 11, 591
CP 129422, 1269, 1261, 0, 0, 1, 0, 0
CP 129522, 1269, 1261, 0, 0, 1, 0, 0
129585, 205108,56, 0, 6, 11, 583
CP 129622, 1269, 1260, 0, 0, 1, 0, 0
CP 129722, 1270, 1260, 0, 0, 1, 0, 0
129752, 204588,56, 0, 6, 11, 581
CP 129822, 1271, 1260, 0, 0, 1, 0, 0
129919, 205297,57, 0, 6, 11, 585
CP 129923, 1270, 1261, 0, 0, 1, 0, 0
CP 130022, 1270, 1261, 0, 0, 1, 0, 0
130085, 205286,57, 0, 6, 11, 583
CP 130122, 1270, 1261, 0, 0, 1, 0, 0
CP 130222, 1269, 1261, 0, 0, 1, 0, 0
130252, 205267,56, 0, 6, 11, 580
CP 130322, 1270, 1260, 0, 0, 1, 0, 0
130419, 205236,57, 0, 6, 11, 584
CP 130423, 1269, 1261, 0, 0, 1, 0, 0
CP 130521, 1269, 1260, 0, 0, 1, 0, 0
130585, 205247,57, 0, 6, 11, 581
CP 130622, 1271, 1261, 0, 0, 1, 0, 0
CP 130722, 1270, 1260, 0, 0, 1, 0, 0
130752, 205214,57, 0, 6, 11, 578
CP 130822, 1270, 1261, 0, 0, 1, 0, 0
130918, 205167,56, 0, 6, 11, 577
CP 130922, 1269, 1256, 0, 0, 1, 0, 0
CP 131022, 1270, 1260, 0, 0, 1, 0, 0
131085, 205158,57, 0, 6, 11, 582
CP 131122, 1270, 1261, 0, 0, 1, 0, 0
CP 131222, 1269, 1261, 0, 0, 1, 0, 0
131252, 205122,56, 0, 6, 11, 586
CP 131322, 1270, 1260, 0, 0, 1, 0, 0
131418, 205092,57, 0, 6, 11, 577
CP 131422, 1269, 1260, 0, 0, 1, 0, 0
CP 131521, 1270, 1261, 0, 0, 1, 0, 0
131585, 205124,56, 0, 6, 11, 573
CP 131621, 1270, 1260, 0, 0, 1, 0, 0
CP 131721, 1270, 1261, 0, 0, 1, 0, 0
131751, 205095,56, 0, 6, 11, 582
CP 131821, 1271, 1261, 0, 0, 1, 0, 0
131918, 205051,56, 0, 6, 11, 574
CP 131922, 1269, 1260, 0, 0, 1, 0, 0
CP 132021, 1269, 1260, 0, 0, 1, 0, 0
132085, 205047,58, 0, 6, 11, 581
CP 132121, 1269, 1260, 0, 0, 1, 0, 0
CP 132221, 1269, 1261, 0, 0, 1, 0, 0
132252, 204540,57, 0, 6, 11, 579
CP 132321, 1270, 1260, 0, 0, 1, 0, 0
CP 132421, 1270, 1260, 0, 0, 1, 0, 0
132422, 205258,57, 0, 6, 11, 589
CP 132521, 1270, 1261, 0, 0, 1, 0, 0
132586, 205276,57, 0, 6, 11, 573
CP 132621, 1270, 1261, 0, 0, 1, 0, 0
CP 132721, 1271, 1260, 0, 0, 1, 0, 0
132752, 205268,57, 0, 6, 11, 575
CP 132821, 1271, 1261, 0, 0, 1, 0, 0
CP 132921, 1269, 1261, 0, 0, 1, 0, 0
132922, 205262,58, 0, 7, 11, 590
CP 133021, 1270, 1261, 0, 0, 1, 0, 0
133085, 205287,57, 0, 6, 11, 581
CP 133121, 1270, 1260, 0, 0, 1, 0, 0
CP 133221, 1270, 1260, 0, 0, 1, 0, 0
133252, 205267,57, 0, 6, 11, 578
CP 133321, 1269, 1261, 0, 0, 1, 0, 0
CP 133421, 1269, 1261, 0, 0, 1, 0, 0
133422, 205242,56, 0, 6, 11, 583
CP 133521, 1269, 1256, 0, 0, 1, 0, 0
133585, 205233,56, 0, 6, 11, 573
CP 133621, 1269, 1256, 0, 0, 1, 0, 0
CP 133721, 1270, 1260, 0, 0, 1, 0, 0
133752, 205223,57, 0, 6, 11, 577
CP 133821, 1269, 1260, 0, 0, 1, 0, 0
133918, 205104,57, 0, 6, 11, 574
CP 133922, 1269, 1260, 0, 0, 1, 0, 0
CP 134021, 1270, 1261, 0, 0, 1, 0, 0
134085, 205145,56, 0, 6, 11, 572
CP 134121, 1269, 1261, 0, 0, 1, 0, 0
CP 134221, 1271, 1261, 0, 0, 1, 0, 0
134251, 205089,56, 0, 6, 11, 580
CP 134321, 1270, 1261, 0, 0, 1, 0, 0
134418, 205017,56, 0, 6, 11, 576
CP 134422, 1269, 1261, 0, 0, 1, 0, 0
CP 134521, 1269, 1261, 0, 0, 1, 0, 0
134585, 204960,56, 0, 6, 11, 582
CP 134621, 1269, 1261, 0, 0, 1, 0, 0
CP 134721, 1269, 1261, 0, 0, 1, 0, 0
134752, 204484,57, 0, 6, 11, 574
CP 134821, 1269, 1260, 0, 0, 1, 0, 0
CP 134921, 1269, 1261, 0, 0, 1, 0, 0
134922, 205208,56, 0, 6, 11, 575
CP 135021, 1269, 1260, 0, 0, 1, 0, 0
135086, 205214,56, 0, 6, 11, 583
CP 135121, 1269, 1260, 0, 0, 1, 0, 0
CP 135221, 1270, 1261, 0, 0, 1, 0, 0
135252, 205231,57, 0, 6, 11, 574
CP 135321, 1270, 1261, 0, 0, 1, 0, 0
CP 135421, 1269, 1261, 0, 0, 1, 0, 0
135422, 205189,57, 0, 6, 11, 573
CP 135521, 1269, 1261, 0, 0, 1, 0, 0
135585, 205196,57, 0, 6, 11, 577
CP 135621, 1269, 1260, 0, 0, 1, 0, 0
CP 135721, 1270, 1261, 0, 0, 1, 0, 0
135752, 205169,56, 0, 6, 11, 570
CP 135821, 1269, 1261, 0, 0, 1, 0, 0
CP 135921, 1269, 1261, 0, 0, 1, 0, 0
135922, 205164,57, 0, 6, 11, 575
CP 136021, 1269, 1261, 0, 0, 1, 0, 0
136085, 205168,57, 0, 6, 11, 575
CP 136121, 1269, 1261, 0, 0, 1, 0, 0
CP 136221, 1270, 1261, 0, 0, 1, 0, 0
136252, 205133,57, 0, 6, 11, 577
CP 136321, 1270, 1260, 0, 0, 1, 0, 0
136418, 205105,56, 0, 6, 11, 569
CP 136422, 1269, 1261, 0, 0, 1, 0, 0
CP 136521, 1269, 1260, 0, 0, 1, 0, 0
136585, 205083,56, 0, 6, 11, 573
CP 136621, 1269, 1261, 0, 0, 1, 0, 0
CP 136721, 1269, 1260, 0, 0, 1, 0, 0
136752, 205054,56, 0, 6, 11, 569
CP 136821, 1269, 1261, 0, 0, 1, 0, 0
136918, 205017,56, 0, 6, 11, 580
CP 136922, 1271, 1260, 0, 0, 1, 0, 0
CP 137021, 1271, 1260, 0, 0, 1, 0, 0
137086, 204544,56, 0, 6, 11, 573
CP 137121, 1269, 1261, 0, 0, 1, 0, 0
CP 137221, 1270, 1260, 0, 0, 1, 0, 0
